,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
122,122,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,34384,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038100650,1681038101037,387,9,1277,1681038100650,1681038101037,387,6,760,1681038100761,1681038101036,275,3,517,54,141.88888888888889,153.99062020496933,446,54,126.66666666666666,156.63290416341857,446,66,172.33333333333334,177.29166177046605,377,0,48.375,60.12115743586921,128,0,77.4,59.81471390887028,128,121,137.5,23.33452377915607,154,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
123,123,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,68,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,67,17,4,0,0,1681038129669,1681038129682,13,2,698,1681038129669,1681038129669,0,1,332,1681038129682,1681038129682,0,1,366,332,349.0,24.04163056034261,366,332,332.0,0.0,332,366,366.0,0.0,366,13,13.0,0.0,13,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,oleg-ideapad,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252",,,
124,124,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,36317,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681038134722,1681038135266,544,2,386,1681038134722,1681038134722,0,1,89,1681038135266,1681038135266,0,1,297,89,193.0,147.07821048680188,297,89,89.0,0.0,89,297,297.0,0.0,297,544,544.0,0.0,544,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
125,125,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,47902,185.125.190.18,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038135267,1681038136044,777,9,886,1681038135267,1681038135932,665,5,425,1681038135824,1681038136044,220,4,461,66,98.44444444444444,65.13852759909282,255,66,85.0,38.17066936798463,153,66,115.25,93.2429622009082,255,0,97.125,192.35045211428917,557,0,166.25,265.4284272643004,557,0,73.33333333333333,63.54001363970056,112,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,HTTP.UbuntuONE,Cloud,0,6,connectivity-check.ubuntu.com,,,,
126,126,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,48216,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038161817,1681038221610,59793,492,411870,1681038161817,1681038221610,59793,233,21416,1681038161943,1681038221610,59667,259,390454,66,837.1341463414637,850.1860071383749,2522,66,91.9141630901288,73.36588406810057,507,66,1507.5444015444011,646.5450524161536,2522,0,121.77800407331976,868.4192004787147,10149,0,257.72844827586204,1263.9121323578595,10149,0,231.2674418604652,1246.507754445612,10297,2,0,0,0,491,120,0,2,1,0,0,0,232,14,0,1,1,0,0,0,259,106,0,1,TLS,Web,1,1,,,,,
127,127,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,48246,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038162075,1681038221610,59535,17,3113,1681038162075,1681038221610,59535,10,1408,1681038162297,1681038221610,59313,7,1705,66,183.11764705882356,191.6953580400883,830,66,140.80000000000004,106.9940808331626,379,66,243.57142857142856,271.2421164094649,830,0,3720.9375,12038.882436886186,47921,0,6615.0,16017.271108088296,48450,1,9885.5,19135.19206854219,48037,2,0,0,0,16,8,0,2,1,0,0,0,9,4,0,1,1,0,0,0,7,4,0,1,TLS,Web,1,1,,,,,
128,128,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,46456,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038271738,1681038272874,1136,9,972,1681038271738,1681038272874,1136,6,589,1681038272279,1681038272874,595,3,383,54,108.0,86.27716963368698,275,54,98.16666666666666,86.97681683452589,275,66,127.66666666666669,99.96165931662668,243,0,142.0,216.20030395115413,541,0,227.2,240.0056249340836,541,168,297.5,183.1406563273158,427,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,TLS,Web,1,1,,,,,
129,129,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,54844,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038271738,1681038272874,1136,9,1103,1681038271738,1681038272874,1136,6,659,1681038272279,1681038272874,595,3,444,54,122.55555555555556,115.17064633741435,345,54,109.83333333333331,115.4684661137692,345,66,148.0,135.15916543098362,304,0,142.0,216.4591680400057,541,0,227.2,240.41360194464872,541,168,297.5,183.1406563273158,427,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
130,130,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,46476,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038272689,1681038288456,15767,34,15519,1681038272689,1681038288456,15767,19,2206,1681038272874,1681038288456,15582,15,13313,66,456.4411764705883,614.4120713370097,2522,66,116.10526315789474,99.78415301530828,347,66,887.5333333333333,721.6053399654597,2522,0,477.7878787878788,1882.9115047841428,9734,0,875.9444444444445,2529.8266035028664,9734,0,1113.0,2883.34471911195,9892,2,0,0,0,33,15,0,2,1,0,0,0,18,4,0,1,1,0,0,0,15,11,0,1,TLS,Web,1,1,,,,,
131,131,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56766,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038296472,1681038314059,17587,32,20900,1681038296472,1681038314059,17587,14,2461,1681038296631,1681038314059,17428,18,18439,66,653.1249999999999,772.9532702980924,2522,66,175.78571428571428,150.5355458004871,395,66,1024.388888888889,859.3966514800738,2522,0,567.3225806451612,2083.1509048729804,10479,0,1352.8461538461538,3136.802747123092,10479,0,1025.1764705882354,2849.0611224422278,10634,2,0,0,0,31,20,0,2,1,0,0,0,13,5,0,1,1,0,0,0,18,15,0,1,TLS,Web,1,1,,,,,
132,132,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,35944,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038297140,1681038298005,865,9,1236,1681038297140,1681038298005,865,6,719,1681038297249,1681038298005,756,3,517,66,137.33333333333334,137.05746969793364,381,66,119.83333333333331,127.98502516570704,381,66,172.33333333333334,177.29166177046605,377,0,108.125,174.44887707946336,447,0,173.0,198.4477261144607,447,308,378.0,98.99494936611666,448,2,0,0,0,8,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
133,133,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,37147,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681038344723,1681038344778,55,2,410,1681038344723,1681038344723,0,1,89,1681038344778,1681038344778,0,1,321,89,205.0,164.048773235279,321,89,89.0,0.0,89,321,321.0,0.0,321,55,55.0,0.0,55,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
134,134,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,60724,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038360137,1681038360477,340,9,1160,1681038360137,1681038360477,340,6,659,1681038360254,1681038360477,223,3,501,54,128.88888888888889,127.32187993864648,361,54,109.83333333333331,115.4684661137692,345,66,167.0,168.056538105484,361,0,42.5,57.881652656828265,117,1,68.0,60.79062427710378,117,111,111.5,0.7071067811865476,112,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
135,135,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,44274,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038412545,1681038414513,1968,5,330,1681038412545,1681038414513,1968,3,182,1681038414441,1681038414513,72,2,148,54,66.0,10.954451150103322,74,54,60.66666666666666,11.547005383792516,74,74,74.0,0.0,74,0,492.0,936.6151824522173,1896,72,984.0,1289.7627688842626,1896,72,72.0,0.0,72,3,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,HTTP,Web,1,1,,,,,
136,136,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,60734,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038560607,1681038562185,1578,9,1288,1681038560607,1681038562185,1578,6,852,1681038561409,1681038562185,776,3,436,54,143.11111111111111,166.80261122389874,538,54,142.0,194.15457759218555,538,66,145.33333333333334,130.54245797185425,296,0,197.25,311.6938745445143,802,0,315.6,351.18200409474287,802,60,388.0,463.8620484583752,716,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
137,137,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,36696,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038624357,1681038702994,78637,11615,12052110,1681038624357,1681038702994,78637,3710,279961,1681038624507,1681038702994,78487,7905,11772149,66,1037.633232888508,767.5046244212568,9890,66,75.46118598382763,60.6379847594,1294,66,1489.2029095509192,474.710784066194,9890,0,6.7708799724470445,20.77930456282786,1536,0,21.20167160959829,37.59016901087908,1536,0,9.930035425101172,25.350306206214523,1536,2,0,0,0,11614,5532,0,2,1,0,0,0,3709,66,0,1,1,0,0,0,7905,5466,0,1,TLS,Web,1,1,,,,,
138,138,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,53450,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1681038743321,1681038745777,2456,4,844,1681038743321,1681038745777,2456,4,844,0,0,0,0,0,211,211.0,0.0,211,211,211.0,0.0,211,0,0.0,0.0,0,206,818.6666666666666,569.5343126918108,1332,206,818.6666666666666,569.5343126918108,1332,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
139,139,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,44956,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038951026,1681038961828,10802,1934,2497011,1681038951026,1681038961828,10802,674,51853,1681038951369,1681038961828,10459,1260,2445158,66,1291.112202688725,1037.5356658775331,8662,66,76.93323442136496,56.048561988371134,702,66,1940.6015873015872,663.0954955484922,8662,0,5.588204862907396,42.73104419781294,1374,0,16.050520059435357,71.4413708416565,1374,0,8.307386814932505,57.05897460445168,1602,2,0,0,0,1933,1077,0,2,1,0,0,0,673,15,0,1,1,0,0,0,1260,1062,0,1,TLS,Web,1,1,,,,,
140,140,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,47224,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038954459,1681038955613,1154,4,276,1681038954459,1681038955613,1154,3,202,1681038955613,1681038955613,0,1,74,54,69.0,10.0,74,54,67.33333333333333,11.547005383792513,74,74,74.0,0.0,74,0,384.6666666666666,548.700586233816,1013,141,577.0,616.5971131946694,1013,0,0.0,0.0,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,
141,141,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,47234,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681038955510,1681038957103,1593,9,1297,1681038955510,1681038957103,1593,6,824,1681038956212,1681038957103,891,3,473,66,144.11111111111111,155.28396926634477,486,66,137.33333333333331,170.84105673598097,486,66,157.66666666666666,151.8957976157778,333,0,199.125,295.0028752886511,702,0,318.6,323.8360696401808,702,308,445.5,194.45436482630055,583,2,0,0,0,8,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
142,142,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,58536,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681038967652,1681038969001,1349,9,1044,1681038967652,1681038969001,1349,6,661,1681038968022,1681038969001,979,3,383,54,116.0,105.00357136783492,347,54,110.16666666666669,116.28313147944831,347,66,127.66666666666669,99.96165931662668,243,0,168.625,215.9463805802595,581,0,269.8,217.9132855059553,581,210,489.5,395.2726906832801,769,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,TLS,Web,1,1,,,,,
143,143,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,43652,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681039034722,1681039034852,130,2,386,1681039034722,1681039034722,0,1,89,1681039034852,1681039034852,0,1,297,89,193.0,147.07821048680188,297,89,89.0,0.0,89,297,297.0,0.0,297,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
144,144,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33438,35.224.170.84,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039034853,1681039036085,1232,10,911,1681039034853,1681039035569,716,5,425,1681039035164,1681039036085,921,5,486,66,91.09999999999998,50.88210774809637,214,66,85.0,38.17066936798463,153,66,97.2,65.38501357344816,214,0,136.88888888888889,211.4080441021843,516,0,179.0,209.5821239196384,404,0,230.25,269.70400441966,516,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.UbuntuONE,Cloud,0,6,connectivity-check.ubuntu.com,,,,
145,145,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33216,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039197263,1681039232592,35329,1890,1839919,1681039197263,1681039232592,35329,718,56695,1681039197570,1681039232592,35022,1172,1783224,66,973.502116402116,811.9628116236509,4978,66,78.96239554317555,51.572294042469,571,66,1521.5221843003433,520.2583609164858,4978,0,18.70248808893596,258.4474432671102,10195,0,49.273361227336125,427.7193553686605,10195,0,29.90777113578139,350.0236866701397,10836,2,0,0,0,1889,510,0,2,1,0,0,0,717,15,0,1,1,0,0,0,1172,495,0,1,TLS,Web,1,1,,,,,
146,146,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40854,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039200916,1681039202644,1728,9,1269,1681039200916,1681039202644,1728,6,732,1681039201651,1681039202644,993,3,537,54,141.0,151.35058638802823,418,54,122.0,145.21707888537077,418,66,179.0,188.83590760234136,397,0,216.0,276.52021367601424,735,0,345.6,278.9691739242886,735,199,496.5,420.72853480599576,794,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
147,147,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,52988,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,1681039213149,1681039213149,0,1,67,1681039213149,1681039213149,0,1,67,0,0,0,0,0,67,67.0,0.0,67,67,67.0,0.0,67,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,home-pc,,,,
148,148,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,35348,149.154.167.43,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039216379,1681039216728,349,10,1362,1681039216379,1681039216728,349,6,783,1681039216496,1681039216728,232,4,579,66,136.2,144.8131362979355,445,66,130.5,154.10613225955677,445,66,144.75,152.21339187688667,373,0,38.77777777777778,57.98443277677591,121,0,69.8,63.385329532944766,121,0,77.33333333333334,67.15901527965798,121,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,HTTP,Web,0,6,149.154.167.43,,,Mozilla/5.0,
149,149,0,fe80::8917:99c6:f698:cbf4,28:c6:3f:b7:6a:65,28:c6:3f,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1681039429202,1681039433911,4709,4,786,1681039429202,1681039433911,4709,4,786,0,0,0,0,0,191,196.5,6.350852961085888,202,191,196.5,6.350852961085888,202,0,0.0,0.0,0,829,1569.6666666666667,959.0669076416584,2653,829,1569.6666666666667,959.0669076416584,2653,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,37704960-3ce9-4abe-99f7-3523c209c256.local,,,,
150,150,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,56325,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1681039463404,1681039466271,2867,4,844,1681039463404,1681039466271,2867,4,844,0,0,0,0,0,211,211.0,0.0,211,211,211.0,0.0,211,0,0.0,0.0,0,614,955.6666666666666,591.7840259193664,1639,614,955.6666666666666,591.7840259193664,1639,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
151,151,0,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,0,224.0.0.22,01:00:5e:00:00:16,01:00:5e,0,2,4,0,0,1681039504566,1681039504566,0,1,54,1681039504566,1681039504566,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
152,152,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1681039428390,1681039434116,5726,5,892,1681039428390,1681039434116,5726,5,892,0,0,0,0,0,171,178.4,6.9498201415576215,186,171,178.4,6.9498201415576215,186,0,0.0,0.0,0,410,1431.5,846.3149531941403,2446,410,1431.5,846.3149531941403,2446,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,37704960-3ce9-4abe-99f7-3523c209c256.local,,,,
153,153,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56718,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515182,1681039521173,5991,802,922856,1681039515182,1681039521173,5991,268,20341,1681039515423,1681039521173,5750,534,902515,66,1150.6932668329175,939.9694011433004,8662,66,75.8992537313433,56.64351630606899,523,66,1690.1029962546809,673.678080652199,8662,0,7.479400749063676,32.11887899103032,472,0,22.43820224719102,53.34550915617803,472,0,10.787992495309572,40.20200503622021,472,2,0,0,0,801,426,0,0,1,0,0,0,267,9,0,0,1,0,0,0,534,417,0,0,TLS,Web,1,1,,,,,
154,154,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56738,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515453,1681039521113,5660,597,578284,1681039515453,1681039521113,5660,250,17850,1681039515895,1681039521113,5218,347,560434,66,968.6499162479058,885.8499367597244,3750,66,71.39999999999998,37.5368092436314,475,74,1615.0835734870334,591.5611084397007,3750,0,9.496644295302024,31.867925796993347,452,0,22.730923694779108,47.18806624900802,452,0,15.080924855491318,37.12695548371814,459,2,0,0,0,596,268,0,0,1,0,0,0,249,6,0,0,1,0,0,0,347,262,0,0,TLS,Web,1,1,,,,,
155,155,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56788,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515453,1681039521145,5692,308,291300,1681039515453,1681039521145,5692,135,10987,1681039515895,1681039521145,5250,173,280313,66,945.779220779221,904.8302538218492,4978,66,81.38518518518518,62.91441535515034,491,74,1620.3063583815033,643.5472677522833,4978,0,18.54071661237785,97.12279541398748,1543,0,42.47761194029852,144.20968006979714,1543,0,30.52325581395348,138.3489297269377,1734,2,0,0,0,307,119,0,0,1,0,0,0,134,5,0,0,1,0,0,0,173,114,0,0,TLS,Web,1,1,,,,,
156,156,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40256,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515454,1681039516497,1043,9,1285,1681039515454,1681039516497,1043,6,832,1681039515895,1681039516497,602,3,453,66,142.77777777777774,154.6235572105507,494,66,138.66666666666666,174.10648082902216,494,66,151.0,140.3531260784739,313,0,130.375,202.10813053554136,454,1,208.6,226.0227864618964,454,147,301.0,217.78888860545663,455,2,0,0,0,8,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
157,157,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40286,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515454,1681039516500,1046,9,1337,1681039515454,1681039516500,1046,6,880,1681039515899,1681039516500,601,3,457,66,148.55555555555554,168.9549578372229,542,66,146.66666666666669,193.6994235062837,542,66,152.33333333333334,142.6616042715535,317,0,130.75,203.73634923596725,457,0,209.2,228.46597120796787,457,143,300.5,222.73863607376248,458,2,0,0,0,8,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
158,158,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,59754,149.154.167.41,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039516503,1681039520463,3960,31,6230,1681039516503,1681039520220,3717,16,3407,1681039516620,1681039520463,3843,15,2823,66,200.96774193548387,153.4160973455236,539,66,212.9375,179.32111559992035,539,66,188.2,125.0760911262763,395,0,131.99999999999997,236.3620834287061,1105,0,247.8,302.0676839953021,1105,0,274.5,478.1933548423531,1783,2,0,0,0,30,16,0,0,1,0,0,0,15,7,0,0,1,0,0,0,15,9,0,0,TLS,Web,1,1,,,,,
159,159,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,58654,149.154.167.51,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039516503,1681039516993,490,9,976,1681039516503,1681039516993,490,6,685,1681039516624,1681039516993,369,3,291,54,108.44444444444444,102.74496473198955,371,54,114.16666666666669,126.06096408748692,371,66,97.0,46.93612681080534,151,0,61.25,84.71085273699333,185,0,98.0,89.7552226892675,185,184,184.5,0.7071067811865476,185,2,0,0,0,6,2,2,2,1,0,0,0,3,1,2,1,1,0,0,0,3,1,0,1,TLS,Web,1,1,,,,,
160,160,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56796,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681039515453,1681039521173,5720,309,297354,1681039515453,1681039521173,5720,134,10677,1681039515896,1681039521173,5277,175,286677,66,962.3106796116508,977.391310220562,8662,66,79.67910447761193,58.77056200676072,459,74,1638.1542857142863,793.0957198766735,8662,0,18.571428571428577,97.60762753494932,1546,0,43.007518796992464,145.72314432348853,1546,0,30.327586206896555,141.70029284312642,1796,2,0,0,0,308,127,0,0,1,0,0,0,133,5,0,0,1,0,0,0,175,122,0,0,TLS,Web,1,1,,,,,
161,161,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40284,149.154.167.222,b2:61:29:ed:05:ca,b2:61:29,80,6,4,0,0,1681039515454,1681039516500,1046,9,1336,1681039515454,1681039516500,1046,6,896,1681039515895,1681039516500,605,3,440,66,148.44444444444446,171.67346264865105,558,66,149.33333333333334,200.23053380208196,558,66,146.66666666666666,132.85079349907298,300,0,130.75,202.7959917890743,457,1,209.2,226.83959090070675,457,147,302.5,219.9102089490163,458,2,0,0,0,8,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,3,1,0,1,HTTP,Web,0,6,149.154.167.222,,,Mozilla/5.0,
162,162,0,192.168.104.179,28:c6:3f:b7:6a:65,28:c6:3f,49451,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1681038862721,1681038866199,3478,4,844,1681038862721,1681038866199,3478,4,844,0,0,0,0,0,211,211.0,0.0,211,211,211.0,0.0,211,0,0.0,0.0,0,613,1159.3333333333333,516.2386399072946,1639,613,1159.3333333333333,516.2386399072946,1639,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
