,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
37,37,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36220,6,4,0,0,1680353985458,1680353985458,0,1,54,1680353985458,1680353985458,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
38,38,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36280,6,4,0,0,1680353985494,1680353985494,0,1,54,1680353985494,1680353985494,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
39,39,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46010,6,4,0,0,1680353985498,1680353992410,6912,2,108,1680353985498,1680353992410,6912,2,108,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,6912,6912.0,0.0,6912,6912,6912.0,0.0,6912,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
40,40,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46020,6,4,0,0,1680353985505,1680354080653,95148,22,1769,1680353985505,1680354080653,95148,19,1046,1680354060985,1680354061074,89,3,723,54,80.40909090909089,112.42803373964507,583,54,55.05263157894737,4.588314677411237,74,66,241.0,296.2076974016712,583,0,4530.857142857142,14908.596383582577,68614,0,5286.0,16061.80687586696,68703,0,44.5,62.932503525602726,89,2,0,0,0,21,1,18,0,1,0,0,0,19,0,18,0,1,0,0,0,2,1,0,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,93d50c002e3f475333aaaf3ec18c5d91,,,
41,41,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36190,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353985612,1680354084869,99257,2421,1996490,1680353985612,1680354084763,99151,1063,920317,1680353985688,1680354084869,99181,1358,1076173,66,824.6551011978521,1177.0798130830228,5618,66,865.7732831608665,640.5745658012431,1454,66,792.4690721649486,1465.3880062942987,5618,0,41.01528925619836,358.98346008015363,9693,0,93.3625235404897,557.081352917646,9895,0,73.0884303610908,493.283205757969,9832,0,0,0,0,2421,1199,0,0,0,0,0,0,1063,503,0,0,0,0,0,0,1358,696,0,0,TLS,Web,0,6,,,,,
42,42,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36240,6,4,0,0,1680353985668,1680353985668,0,1,54,1680353985668,1680353985668,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
43,43,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36230,6,4,0,0,1680353985971,1680353985971,0,1,54,1680353985971,1680353985971,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
44,44,0,64.233.162.156,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36764,6,4,0,0,1680353986980,1680353986980,0,1,54,1680353986980,1680353986980,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
45,45,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1680353989868,1680353989868,0,1,160,1680353989868,1680353989868,0,1,160,0,0,0,0,0,160,160.0,0.0,160,160,160.0,0.0,160,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,_ftp._tcp.local,,,,
46,46,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43660,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991451,1680354010143,18692,20,1661,1680353991451,1680353991530,79,3,723,1680353991529,1680354010143,18614,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,983.7894736842104,2186.868577541549,8535,1,39.5,54.44722215136416,78,0,1163.375,2349.626605087143,8535,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,b92e9e62f6164b0741f43dfbaaca95c2,,,
47,47,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43690,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991452,1680354009748,18296,20,1661,1680353991452,1680353991530,78,3,723,1680353991529,1680354009748,18219,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,962.9473684210524,2069.5808344709217,8140,1,39.0,53.74011537017761,77,0,1138.6875,2220.5646644866406,8140,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,d0fd4a15eb378ec9591d261c98262aec,,,
48,48,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43750,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991792,1680354009397,17605,20,1661,1680353991792,1680353991882,90,3,723,1680353991882,1680354009397,17515,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,926.578947368421,1929.8445912038692,7440,0,45.0,63.63961030678928,90,0,1094.6875,2068.304836293077,7440,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,78a90bb89847f86dd3d51a88d5128945,,,
49,49,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,42012,64.233.165.95,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353993200,1680354004351,11151,8,589,1680353993200,1680354004291,11091,3,198,1680353993289,1680354004351,11062,5,391,54,73.62499999999999,26.747162733376303,139,66,66.0,0.0,66,54,78.2,34.383135400949115,139,0,1592.9999999999998,3974.266808691468,10600,401,5545.5,7275.421671628387,10690,0,2765.5,5226.000478377322,10600,0,0,0,0,7,1,2,2,0,0,0,0,3,0,0,1,0,0,0,0,4,1,2,1,TLS,Web,0,6,,,,,
50,50,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,33955,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680353996211,1680353996248,37,2,251,1680353996211,1680353996211,0,1,97,1680353996248,1680353996248,0,1,154,97,125.5,40.30508652763321,154,97,97.0,0.0,97,154,154.0,0.0,154,37,37.0,0.0,37,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2.sn-8ph2xajvh-gv8z.googlevideo.com,,,,
51,51,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,57844,151.101.84.134,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353997400,1680354073494,76094,10,660,1680353997400,1680354073494,76094,5,306,1680353997480,1680354073494,76014,5,354,54,66.0,9.797958971132712,90,54,61.2,6.572670690061994,66,66,70.8,10.73312629199899,90,0,8454.888888888889,17303.179154742375,46920,3,19023.5,23121.58345932792,47000,0,19003.5,23141.147371439183,47012,0,0,0,0,8,1,2,2,0,0,0,0,3,0,2,1,0,0,0,0,5,1,0,1,TLS,Web,0,6,,,,,
52,52,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36218,6,4,0,0,1680353985253,1680353985253,0,1,54,1680353985253,1680353985253,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
53,53,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,51045,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680353998356,1680353998424,68,2,251,1680353998356,1680353998356,0,1,97,1680353998424,1680353998424,0,1,154,97,125.5,40.30508652763321,154,97,97.0,0.0,97,154,154.0,0.0,154,68,68.0,0.0,68,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr5.sn-8ph2xajvh-gv8l.googlevideo.com,,,,
54,54,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36298,6,4,0,0,1680353985253,1680353987403,2150,2,108,1680353985253,1680353987403,2150,2,108,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,2150,2150.0,0.0,2150,2150,2150.0,0.0,2150,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
55,55,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,60580,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354002703,1680354020574,17871,20,1661,1680354002703,1680354002782,79,3,723,1680354002782,1680354020574,17792,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,940.578947368421,2009.6786452838528,7730,0,39.5,55.86143571373726,79,0,1112.0,2155.870899041344,7730,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,15e5c8c1cf8faf69e1f29259661587ce,,,
56,56,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,60590,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354002949,1680354021595,18646,19,1607,1680354002949,1680354003064,115,3,723,1680354003064,1680354021595,18531,16,884,54,84.57894736842103,120.880710615178,583,66,241.0,296.2076974016712,583,54,55.25,5.0,74,0,1035.888888888889,2159.32775184067,8330,0,57.5,81.31727983645297,115,0,1235.4,2324.936244901598,8330,2,0,0,0,18,1,15,0,1,0,0,0,2,1,0,0,1,0,0,0,16,0,15,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,4cc9f8fc34b546ce75dcbb9798679e1b,,,
57,57,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,52020,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354003159,1680354003454,295,2,311,1680354003159,1680354003159,0,1,79,1680354003454,1680354003454,0,1,232,79,155.5,108.18733752154178,232,79,79.0,0.0,79,232,232.0,0.0,232,295,295.0,0.0,295,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,zagent1193.hola.org,,,,
58,58,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55235,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354003159,1680354003257,98,2,267,1680354003159,1680354003159,0,1,93,1680354003257,1680354003257,0,1,174,93,133.5,57.27564927611035,174,93,93.0,0.0,93,174,174.0,0.0,174,98,98.0,0.0,98,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_22222._https.zagent1193.hola.org,,,,
59,59,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55188,64.233.165.99,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354009616,1680354055018,45402,4,264,1680354009616,1680354054728,45112,2,132,1680354009725,1680354055018,45293,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,109,15134.0,25867.471097886628,45003,45112,45112.0,0.0,45112,45293,45293.0,0.0,45293,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,TLS,Web,1,1,,,,,
60,60,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,59094,64.233.164.94,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354011720,1680354058877,47157,4,264,1680354011720,1680354058736,47016,2,132,1680354011910,1680354058877,46967,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,141,15719.0,26939.46337624415,46826,47016,47016.0,0.0,47016,46967,46967.0,0.0,46967,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,TLS,Web,1,1,,,,,
61,61,0,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36258,6,4,0,0,1680353985486,1680353985486,0,1,54,1680353985486,1680353985486,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
62,62,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36915,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354015320,1680354015459,139,2,270,1680354015320,1680354015320,0,1,92,1680354015459,1680354015459,0,1,178,92,135.0,60.81118318204309,178,92,92.0,0.0,92,178,178.0,0.0,178,139,139.0,0.0,139,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,r5---sn-hgn7rn7k.googlevideo.com,,,,
63,63,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,34222,64.233.161.119,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354015732,1680354037617,21885,5,330,1680354015732,1680354037617,21885,3,198,1680354015967,1680354037617,21650,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,0,5471.25,10615.137253783703,21393,257,10942.5,15111.579020737709,21628,21650,21650.0,0.0,21650,0,0,0,0,5,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,TLS,Web,1,1,,,,,
64,64,0,74.125.205.148,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55780,6,4,0,0,1680353985642,1680353986247,605,2,108,1680353985642,1680353986247,605,2,108,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,605,605.0,0.0,605,605,605.0,0.0,605,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
65,65,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,57293,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680353986012,1680353986096,84,2,291,1680353986012,1680353986012,0,1,99,1680353986096,1680353986096,0,1,192,99,145.5,65.76093065034893,192,99,99.0,0.0,99,192,192.0,0.0,192,84,84.0,0.0,84,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr6---sn-8ph2xajvh-gv8l.googlevideo.com,,,,
66,66,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,45964,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354058958,1680354076541,17583,20,1661,1680354058958,1680354059043,85,3,723,1680354059043,1680354076541,17498,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,925.421052631579,1917.8323792990143,7314,0,42.5,60.10407640085654,85,0,1093.625,2054.809995271258,7314,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,6aacd0841c046e09066d4ff567089a0e,,,
67,67,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,51148,142.251.1.95,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353986091,1680354042558,56467,61,25486,1680353986091,1680354042352,56261,25,4841,1680353986179,1680354042558,56379,36,20645,66,417.8032786885245,754.5798128687721,2842,66,193.64,318.8473877369339,1395,66,573.4722222222222,919.5480717989714,2842,0,941.1166666666668,5984.558573958588,45538,0,2344.208333333333,9461.07654955023,45720,0,1610.8285714285714,7851.512752276447,45744,0,0,0,0,61,35,0,0,0,0,0,0,25,14,0,0,0,0,0,0,36,21,0,0,TLS,Web,0,6,,,,,
68,68,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,47344,209.85.233.138,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354016348,1680354029241,12893,17,1499,1680354016348,1680354016479,131,3,723,1680354016479,1680354029241,12762,14,776,54,88.17647058823526,127.70289507980898,583,66,241.0,296.2076974016712,583,54,55.42857142857143,5.345224838248488,74,0,805.8125,1271.348586803268,3782,0,65.5,92.63098833543772,131,0,981.6923076923076,1356.7341538055878,3782,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,607cb82f0b26142685f87d94f5cb3b26,,,
69,69,0,64.233.162.156,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36772,6,4,0,0,1680353989428,1680353989428,0,1,54,1680353989428,1680353989428,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
70,70,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,56886,173.194.222.84,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354017776,1680354063034,45258,4,264,1680354017776,1680354062864,45088,2,132,1680354017860,1680354063034,45174,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,84,15086.0,25909.78371194943,45004,45088,45088.0,0.0,45088,45174,45174.0,0.0,45174,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,TLS,Web,1,1,,,,,
71,71,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,59989,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354059454,1680354059550,96,2,250,1680354059454,1680354059454,0,1,99,1680354059550,1680354059550,0,1,151,99,125.0,36.76955262170047,151,99,99.0,0.0,99,151,151.0,0.0,151,96,96.0,0.0,96,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr3---sn-8ph2xajvh-gv8s.googlevideo.com,,,,
72,72,0,fe80::42ce:a2b9:e6a0:f5c1,30:c9:ab:c2:08:7b,30:c9:ab,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1680353989868,1680353989868,0,1,180,1680353989868,1680353989868,0,1,180,0,0,0,0,0,180,180.0,0.0,180,180,180.0,0.0,180,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,_ftp._tcp.local,,,,
73,73,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,34262,64.233.165.105,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354022128,1680354084406,62278,29,4359,1680354022128,1680354084335,62207,13,1597,1680354022212,1680354084406,62194,16,2762,66,150.31034482758622,212.12801112405756,1104,66,122.84615384615384,106.50966008915668,390,66,172.625,271.54468631639,1104,0,2224.2142857142862,8990.507423397119,46764,0,5183.916666666668,13516.452724925706,46848,0,4146.266666666667,12200.153772254947,46962,0,0,0,0,29,14,0,0,0,0,0,0,13,6,0,0,0,0,0,0,16,8,0,0,TLS,Web,0,6,,,,,
74,74,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43678,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991452,1680354009922,18470,20,1661,1680353991452,1680353991530,78,3,723,1680353991529,1680354009922,18393,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,972.1052631578948,2112.39697696813,8314,1,39.0,53.74011537017761,77,0,1149.5625,2267.5267868686065,8314,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,82073253eb22cf884117e6f176592f57,,,
75,75,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,42172,173.194.222.93,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354023920,1680354069213,45293,4,264,1680354023920,1680354069000,45080,2,132,1680354023997,1680354069213,45216,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,77,15097.666666666668,25898.867645774277,45003,45080,45080.0,0.0,45080,45216,45216.0,0.0,45216,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,TLS,Web,1,1,,,,,
76,76,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43708,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991645,1680354009217,17572,20,1661,1680353991645,1680353991715,70,3,723,1680353991715,1680354009217,17502,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,924.842105263158,1925.374199218828,7431,0,35.0,49.49747468305833,70,0,1093.875,2062.8234655442525,7431,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,53a845aa5cab2e5b915be26547c334be,,,
77,77,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,48922,108.177.14.113,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354023920,1680354032758,8838,6,469,1680354023920,1680354032758,8838,3,198,1680354023994,1680354032758,8764,3,271,66,78.16666666666666,29.802125203862,139,66,66.0,0.0,66,66,90.33333333333331,42.14656965084268,139,0,1767.6,3804.034608149616,8571,193,4419.0,5976.466514588699,8645,193,4382.0,5924.140612780895,8571,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
78,78,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43718,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991645,1680354009316,17671,20,1661,1680353991645,1680353991718,73,3,723,1680353991718,1680354009316,17598,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,930.0526315789474,1951.1632847464844,7530,0,36.5,51.61879502661797,73,0,1099.875,2091.263059333601,7530,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,85ce096526f1b147cad956977761c83c,,,
79,79,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,34946,108.177.14.94,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354024176,1680354083671,59495,18,1733,1680354024176,1680354083572,59396,10,851,1680354024229,1680354083671,59442,8,882,66,96.2777777777778,47.805741170793375,248,66,85.10000000000001,27.29041345723195,144,66,110.25,64.73848491099733,248,0,3499.705882352941,11268.013782188422,45254,0,6599.555555555556,15252.182148065824,45385,0,8491.714285714286,17063.06981675421,45353,0,0,0,0,18,8,0,0,0,0,0,0,10,4,0,0,0,0,0,0,8,4,0,0,TLS,Web,0,6,,,,,
