,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
82,82,0,192.168.205.214,00:00:00:00:00:00,00:00:00,60443,239.255.255.250,00:00:00:00:00:00,00:00:00,1900,17,4,0,0,1680958339076,1680958342099,3023,4,864,1680958339076,1680958342099,3023,4,864,0,0,0,0,0,216,216.0,0.0,216,216,216.0,0.0,216,0,0.0,0.0,0,1007,1007.6666666666666,0.577350269189634,1008,1007,1007.6666666666666,0.577350269189634,1008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
83,83,0,192.168.205.214,00:00:00:00:00:00,00:00:00,36110,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958463387,1680958481702,18315,18,1589,1680958463387,1680958463459,72,3,729,1680958463458,1680958481702,18244,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1077.3529411764707,2165.5200859486526,8167,1,36.0,49.49747468305833,71,0,1303.142857142857,2336.7292676580378,8167,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,4f0359fc833f3ed1e563cf51f1d11bd5,,,
84,84,0,127.0.0.1,00:00:00:00:00:00,00:00:00,32001,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958484846,1680958484880,34,2,276,1680958484846,1680958484846,0,1,112,1680958484880,1680958484880,0,1,164,112,138.0,36.76955262170047,164,112,112.0,0.0,112,164,164.0,0.0,164,34,34.0,0.0,34,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,,,,
85,85,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47650,127.0.1.1,00:00:00:00:00:00,00:00:00,4369,6,4,0,0,1680958346294,1680958346295,1,10,725,1680958346294,1680958346295,1,5,357,1680958346294,1680958346295,1,5,368,68,72.5,6.72061505121865,88,68,71.4,4.669047011971501,77,68,73.6,8.763560920082659,88,0,0.1111111111111111,0.3333333333333333,1,0,0.25,0.5,1,0,0.25,0.5,1,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,Unknown,Unspecified,0,0,,,,,
86,86,0,192.168.205.214,00:00:00:00:00:00,00:00:00,33998,89.113.122.205,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958484904,1680958485518,614,139,139608,1680958484904,1680958485516,612,41,6473,1680958484998,1680958485518,520,98,133135,68,1004.3741007194247,638.9206395728603,1456,68,157.8780487804878,287.06481803958064,1456,68,1358.5204081632655,342.3411582783732,1456,0,4.449275362318842,20.411486841764013,208,0,15.3,46.22364807136754,264,0,5.360824742268041,23.64370316411358,208,2,0,0,0,138,51,0,0,1,0,0,0,40,5,0,0,1,0,0,0,98,46,0,0,TLS.YouTube,Media,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,8e118e0baa42574e6203844abf10612e,eb1d94daa7e0344597e756a1fb6e7054,,
87,87,0,192.168.205.214,00:00:00:00:00:00,00:00:00,60179,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958374622,1680958374655,33,2,211,1680958374622,1680958374622,0,1,77,1680958374655,1680958374655,0,1,134,77,105.5,40.30508652763321,134,77,77.0,0.0,77,134,134.0,0.0,134,33,33.0,0.0,33,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,ssl.gstatic.com,,,,
88,88,0,127.0.0.1,00:00:00:00:00:00,00:00:00,14532,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958465476,1680958465537,61,2,280,1680958465476,1680958465476,0,1,80,1680958465537,1680958465537,0,1,200,80,140.0,84.8528137423857,200,80,80.0,0.0,80,200,200.0,0.0,200,61,61.0,0.0,61,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,history.google.com,,,,
89,89,0,192.168.205.214,00:00:00:00:00:00,00:00:00,47104,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958485416,1680958485500,84,4,805,1680958485416,1680958485500,84,3,729,1680958485500,1680958485500,0,1,76,68,201.25,255.86112769755917,585,68,243.0,296.2076974016712,585,76,76.0,0.0,76,0,28.0,48.49742261192856,84,0,42.0,59.39696961966999,84,0,0.0,0.0,0,2,0,0,0,3,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,TLS.Google,Web,0,6,play.google.com,0c2f5a66b1eb2b53014705a9ac0cb1b1,,,
90,90,0,192.168.205.214,00:00:00:00:00:00,00:00:00,51088,64.233.164.101,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958392256,1680958409661,17405,18,1589,1680958392256,1680958392333,77,3,729,1680958392332,1680958409661,17329,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1023.8235294117646,1977.3591048192952,7269,1,38.5,53.033008588991066,76,0,1237.7857142857142,2128.987450863453,7269,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,ffd184f5f3258d66d27634e151f1ab34,,,
91,91,0,192.168.205.214,00:00:00:00:00:00,00:00:00,52237,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958465476,1680958465537,61,2,260,1680958465476,1680958465476,0,1,82,1680958465537,1680958465537,0,1,178,82,130.0,67.88225099390856,178,82,82.0,0.0,82,178,178.0,0.0,178,61,61.0,0.0,61,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,history.l.google.com,,,,
92,92,0,192.168.205.214,00:00:00:00:00:00,00:00:00,60498,64.233.164.101,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958401281,1680958418866,17585,18,1589,1680958401281,1680958401346,65,3,729,1680958401346,1680958418866,17520,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1034.4117647058824,2029.0906848519464,7436,0,32.5,45.96194077712559,65,0,1251.4285714285716,2186.254637653021,7436,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,6cc487259679f9cba5b846aa07aaede4,,,
93,93,0,127.0.0.1,00:00:00:00:00:00,00:00:00,45688,127.0.1.1,00:00:00:00:00:00,00:00:00,4369,6,4,0,0,1680958466704,1680958466705,1,10,725,1680958466704,1680958466705,1,5,357,1680958466704,1680958466705,1,5,368,68,72.5,6.72061505121865,88,68,71.4,4.669047011971501,77,68,73.6,8.763560920082659,88,0,0.1111111111111111,0.3333333333333333,1,0,0.25,0.5,1,0,0.25,0.5,1,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,Unknown,Unspecified,0,0,,,,,
94,94,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48690,127.0.1.1,00:00:00:00:00:00,00:00:00,4369,6,4,0,0,1680958406481,1680958406482,1,10,725,1680958406481,1680958406482,1,5,357,1680958406481,1680958406482,1,5,368,68,72.5,6.72061505121865,88,68,71.4,4.669047011971501,77,68,73.6,8.763560920082659,88,0,0.1111111111111111,0.3333333333333333,1,0,0.25,0.5,1,0,0.25,0.5,1,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,Unknown,Unspecified,0,0,,,,,
95,95,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44640,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958477536,1680958482107,4571,15,1421,1680958477536,1680958477620,84,3,729,1680958477620,1680958482107,4487,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,326.5,634.0249631096191,2205,0,42.0,59.39696961966999,84,0,407.9090909090909,698.6363080380885,2205,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,d79db06fff184cbeff1cfed3fd276641,,,
96,96,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44660,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958478129,1680958482682,4553,15,1421,1680958478129,1680958478202,73,3,729,1680958478202,1680958482682,4480,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,325.21428571428567,639.0228331747476,2240,0,36.5,51.61879502661797,73,0,407.27272727272725,704.225970965157,2240,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,98fa6a37a6c07d2eabfed8d7863c0637,,,
97,97,0,192.168.205.214,00:00:00:00:00:00,00:00:00,53527,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958478143,1680958478260,117,2,248,1680958478143,1680958478143,0,1,81,1680958478260,1680958478260,0,1,167,81,124.0,60.81118318204309,167,81,81.0,0.0,81,167,167.0,0.0,167,117,117.0,0.0,117,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,esp-m.aptrinsic.com,,,,
98,98,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44670,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958478280,1680958482603,4323,15,1421,1680958478280,1680958478353,73,3,729,1680958478352,1680958482603,4251,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,308.7857142857143,603.8066652588302,2113,1,36.5,50.20458146424488,72,0,386.45454545454544,665.3288455547923,2113,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,b70374d7a56d6410597d1c3ea6de9210,,,
99,99,0,192.168.205.214,00:00:00:00:00:00,00:00:00,39024,35.184.35.160,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958478375,1680958479026,651,15,5002,1680958478375,1680958479026,651,8,1195,1680958478568,1680958478986,418,7,3807,68,333.46666666666664,487.5529079958791,1456,68,149.375,181.3654066085529,585,68,543.8571428571428,647.648162860934,1456,0,46.50000000000001,83.50840584129149,204,0,93.0,116.58902178164118,249,0,69.66666666666667,103.7008518126378,205,2,0,0,0,14,5,0,0,1,0,0,0,7,2,0,0,1,0,0,0,7,3,0,0,TLS,Web,0,6,esp-m.aptrinsic.com,ce00ce4acd2bd058e47071024017d5dd,c4b2785a87896e19d37eee932070cb22,,
100,100,0,192.168.205.214,00:00:00:00:00:00,00:00:00,39034,35.184.35.160,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958478382,1680958478990,608,15,5002,1680958478382,1680958478990,608,8,1195,1680958478568,1680958478949,381,7,3807,68,333.46666666666664,487.5529079958791,1456,68,149.375,181.3654066085529,585,68,543.8571428571428,647.648162860934,1456,0,43.42857142857142,78.63422066340239,197,0,86.85714285714286,108.43804463291252,219,0,63.5,96.6162512210032,197,2,0,0,0,14,5,0,0,1,0,0,0,7,2,0,0,1,0,0,0,7,3,0,0,TLS,Web,0,6,esp-m.aptrinsic.com,6a301ce1f491789be606d6623052321b,c4b2785a87896e19d37eee932070cb22,,
101,101,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44700,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958480400,1680958484660,4260,15,1421,1680958480400,1680958480469,69,3,729,1680958480468,1680958484660,4192,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,304.2857142857143,603.2419375050405,2113,1,34.5,47.37615433949868,68,0,381.0909090909091,665.2024435531569,2113,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,8ad7e330c42f702719bf8e5e8cb91cf8,,,
102,102,0,127.0.0.1,00:00:00:00:00:00,00:00:00,38367,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958481064,1680958481105,41,2,296,1680958481064,1680958481064,0,1,84,1680958481105,1680958481105,0,1,212,84,148.0,90.50966799187808,212,84,84.0,0.0,84,212,212.0,0.0,212,41,41.0,0.0,41,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,i.ytimg.com,,,,
103,103,0,10.42.0.168,00:00:00:00:00:00,00:00:00,44612,10.42.0.1,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958481064,1680958481105,41,2,168,1680958481064,1680958481064,0,1,84,1680958481105,1680958481105,0,1,84,84,84.0,0.0,84,84,84.0,0.0,84,84,84.0,0.0,84,41,41.0,0.0,41,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,i.ytimg.com,,,,
104,104,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44730,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958481126,1680958483481,2355,14,1365,1680958481126,1680958481197,71,3,729,1680958481196,1680958483481,2285,11,636,56,97.49999999999996,140.51375514381283,585,68,243.0,296.2076974016712,585,56,57.81818181818182,6.030226891555272,76,0,181.1538461538462,338.7132135385938,1151,1,35.5,48.79036790187178,70,0,228.5,376.604493393858,1151,2,0,0,0,13,1,10,0,1,0,0,0,2,1,0,0,1,0,0,0,11,0,10,0,TLS.Google,Web,0,6,play.google.com,e95d87eaa57dc0ee614d683ba3d602ee,,,
105,105,0,192.168.205.214,00:00:00:00:00:00,00:00:00,49850,142.251.1.119,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958481212,1680958485508,4296,743,739779,1680958481212,1680958485508,4296,238,19142,1680958481276,1680958485080,3804,505,720637,68,995.664872139972,649.011117520062,1456,68,80.42857142857142,71.27726469870652,827,68,1427.0039603960408,189.07843543405195,1456,0,5.789757412398921,104.46069457007518,2810,0,18.126582278481003,185.44867948462647,2810,0,7.547619047619046,130.28504349668134,2920,2,0,0,0,742,245,0,0,1,0,0,0,237,18,0,0,1,0,0,0,505,227,0,0,TLS.YouTube,Media,0,6,i.ytimg.com,8c91234e130f1ac0478ca2d395a59bd9,2b0648ab686ee45e0e7c35fcfb0eea7e,,
106,106,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44770,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958481540,1680958483854,2314,14,1365,1680958481540,1680958481614,74,3,729,1680958481613,1680958483854,2241,11,636,56,97.49999999999996,140.51375514381283,585,68,243.0,296.2076974016712,585,56,57.81818181818182,6.030226891555272,76,0,178.0,333.7906030233126,1145,1,37.0,50.91168824543142,73,0,224.1,371.4124541680194,1145,2,0,0,0,13,1,10,0,1,0,0,0,2,1,0,0,1,0,0,0,11,0,10,0,TLS.Google,Web,0,6,play.google.com,eacb10a1ee957c362f2b6c089ba19115,,,
107,107,0,10.42.0.168,00:00:00:00:00:00,00:00:00,45577,10.42.0.1,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958484845,1680958484904,59,2,260,1680958484845,1680958484845,0,1,112,1680958484904,1680958484904,0,1,148,112,130.0,25.45584412271571,148,112,112.0,0.0,112,148,148.0,0.0,148,59,59.0,0.0,59,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,,,,
108,108,0,10.42.0.168,00:00:00:00:00:00,00:00:00,33867,10.42.0.1,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958484845,1680958484880,35,2,276,1680958484845,1680958484845,0,1,112,1680958484880,1680958484880,0,1,164,112,138.0,36.76955262170047,164,112,112.0,0.0,112,164,164.0,0.0,164,35,35.0,0.0,35,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,,,,
109,109,0,192.168.205.214,00:00:00:00:00:00,00:00:00,50487,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958484846,1680958484880,34,2,295,1680958484846,1680958484846,0,1,101,1680958484880,1680958484880,0,1,194,101,147.5,65.76093065034893,194,101,101.0,0.0,101,194,194.0,0.0,194,34,34.0,0.0,34,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,,,,
110,110,0,10.42.0.168,00:00:00:00:00:00,00:00:00,33998,89.113.122.205,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958484904,1680958485518,614,138,139540,1680958484904,1680958485516,612,40,6405,1680958484998,1680958485518,520,98,133135,68,1011.1594202898552,648.3168578112784,2224,68,160.125,372.7904606667163,2224,68,1358.5204081632655,342.3411582783732,1456,0,4.481751824817519,20.496090800077347,208,0,15.692307692307692,46.7603936355915,264,0,5.360824742268041,23.66396062889828,208,2,0,0,0,137,51,0,0,1,0,0,0,39,5,0,0,1,0,0,0,98,46,0,0,TLS.YouTube,Media,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,8e118e0baa42574e6203844abf10612e,eb1d94daa7e0344597e756a1fb6e7054,,
111,111,0,127.0.0.1,00:00:00:00:00:00,00:00:00,50677,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958484912,1680958484996,84,2,220,1680958484912,1680958484912,0,1,110,1680958484996,1680958484996,0,1,110,110,110.0,0.0,110,110,110.0,0.0,110,110,110.0,0.0,110,84,84.0,0.0,84,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2.sn-8ph2xajvh-gv8z.googlevideo.com,,,,
112,112,0,192.168.205.214,00:00:00:00:00:00,00:00:00,47090,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958485131,1680958485441,310,11,1197,1680958485131,1680958485204,73,3,729,1680958485203,1680958485441,238,8,468,56,108.8181818181818,158.14475532360734,585,68,243.0,296.2076974016712,585,56,58.5,7.071067811865475,76,0,31.0,52.09606511052442,147,1,36.5,50.20458146424488,72,0,34.0,59.062114196270805,147,2,0,0,0,10,1,7,0,1,0,0,0,2,1,0,0,1,0,0,0,8,0,7,0,TLS.Google,Web,0,6,play.google.com,85b3d62f3b0cbf48a4e62ede844a10b2,,,
113,113,0,192.168.205.214,00:00:00:00:00:00,00:00:00,56928,64.233.164.101,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958410128,1680958427651,17523,18,1589,1680958410128,1680958410207,79,3,729,1680958410206,1680958427651,17445,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1030.764705882353,2005.4403359802232,7350,1,39.5,54.44722215136416,78,0,1246.0714285714284,2160.254239463698,7350,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,f7f16d37eff7ccfe6adb93bcc351622a,,,
114,114,0,192.168.205.214,00:00:00:00:00:00,00:00:00,57726,64.233.164.138,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958434305,1680958451872,17567,18,1589,1680958434305,1680958434370,65,3,729,1680958434365,1680958451872,17507,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1033.3529411764707,2025.455039650858,7410,0,32.5,45.96194077712559,65,0,1250.5,2182.0416956461813,7410,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,1764c3ed770da0f00834441b212c4e90,,,
115,115,0,10.42.0.168,00:00:00:00:00:00,00:00:00,57750,64.233.164.138,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958434773,1680958448562,13789,17,1533,1680958434773,1680958434922,149,3,729,1680958434845,1680958448562,13717,14,804,56,90.17647058823526,127.70289507980898,585,68,243.0,296.2076974016712,585,56,57.42857142857143,5.345224838248488,76,0,861.8125,1344.4062986438785,3564,0,74.5,105.35891039679558,149,0,1055.1538461538462,1429.6653364892688,3564,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,8ae48efffcdafeb3d82d901ea62985d5,,,
116,116,0,10.42.0.1,00:00:00:00:00:00,00:00:00,47353,239.255.255.250,00:00:00:00:00:00,00:00:00,1900,17,4,0,0,1680958459084,1680958462107,3023,4,864,1680958459084,1680958462107,3023,4,864,0,0,0,0,0,216,216.0,0.0,216,216,216.0,0.0,216,0,0.0,0.0,0,1007,1007.6666666666666,0.577350269189634,1008,1007,1007.6666666666666,0.577350269189634,1008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
117,117,0,192.168.205.214,00:00:00:00:00:00,00:00:00,46978,239.255.255.250,00:00:00:00:00:00,00:00:00,1900,17,4,0,0,1680958459084,1680958462107,3023,4,864,1680958459084,1680958462107,3023,4,864,0,0,0,0,0,216,216.0,0.0,216,216,216.0,0.0,216,0,0.0,0.0,0,1007,1007.6666666666666,0.577350269189634,1008,1007,1007.6666666666666,0.577350269189634,1008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
118,118,0,192.168.205.214,00:00:00:00:00:00,00:00:00,36124,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958463133,1680958463177,44,2,250,1680958463133,1680958463133,0,1,77,1680958463177,1680958463177,0,1,173,77,125.0,67.88225099390856,173,77,77.0,0.0,77,173,173.0,0.0,173,44,44.0,0.0,44,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,play.google.com,,,,
119,119,0,127.0.0.1,00:00:00:00:00:00,00:00:00,44799,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958465476,1680958465537,61,2,184,1680958465476,1680958465476,0,1,80,1680958465537,1680958465537,0,1,104,80,92.0,16.97056274847714,104,80,80.0,0.0,80,104,104.0,0.0,104,61,61.0,0.0,61,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,history.google.com,,,,
120,120,0,192.168.205.214,00:00:00:00:00:00,00:00:00,56209,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958465476,1680958465537,61,2,214,1680958465476,1680958465476,0,1,82,1680958465537,1680958465537,0,1,132,82,107.0,35.35533905932738,132,82,82.0,0.0,82,132,132.0,0.0,132,61,61.0,0.0,61,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,history.l.google.com,,,,
121,121,0,192.168.205.214,00:00:00:00:00:00,00:00:00,36142,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958468422,1680958478622,10200,17,1533,1680958468422,1680958468490,68,3,729,1680958468489,1680958478622,10133,14,804,56,90.17647058823526,127.70289507980898,585,68,243.0,296.2076974016712,585,56,57.42857142857143,5.345224838248488,76,0,637.5,1312.4830919545848,4992,1,34.0,46.66904755831214,67,0,779.4615384615383,1427.0914252063303,4992,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,64e22a844bb3ce68290d1fbcee50b7d2,,,
122,122,0,192.168.205.214,00:00:00:00:00:00,00:00:00,36152,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958468422,1680958478573,10151,17,1533,1680958468422,1680958468490,68,3,729,1680958468489,1680958478573,10084,14,804,56,90.17647058823526,127.70289507980898,585,68,243.0,296.2076974016712,585,56,57.42857142857143,5.345224838248488,76,0,634.4375,1243.0391771112177,4673,1,34.0,46.66904755831214,67,0,775.6923076923077,1347.5587423569202,4673,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,18793e1ef6bc62a2ef09b529f7c58ad5,,,
